,Edad,Sexo,Perscargo,Estrato,Nivel de estudios,Tipo de contrato,Ingresos,Egresos,Tipo de actividad,Tipo de vivienda,Total pasivos,Salario,Ingresos por arriendo,Ingresos por honorarios,Ingresos financieros,Otros ingresos,Gasto familiar,Gasto obligatorio,Gasto arriendo,Otros gastos,Destino,Monto,Plazo,Cuota,Garantia,RespPat,Pagare,MoraCome,Puntaje,pasa,NumDias
79,0.18518518518518517,0.0,0.0,0.2,0.8333333333333334,0.25,0.05932015841218541,0.015049663890839771,0.25,0.5,0.0,0.14899206037528115,0.0,0.0,0.0,0.0,0.0,0.015049663890839771,0.0,0.0,0.5,0.0,0.0,0.03553920221594469,0.7,0.6666666666666666,,0.0,0.12264150943396226,1.0,0.0477516912057302
80,0.18518518518518517,0.0,0.0,0.2,0.8333333333333334,0.25,0.05932015841218541,0.015049663890839771,0.25,0.5,0.0,0.14899206037528115,0.0,0.0,0.0,0.0,0.0,0.015049663890839771,0.0,0.0,0.5,0.0,0.0,0.03553920221594469,0.7,0.6666666666666666,,0.0,0.12264150943396226,1.0,0.0477516912057302
81,0.35185185185185186,0.0,0.125,0.2,0.5,0.75,0.06017020008893808,0.0,0.5,1.0,0.0,0.0,0.16,0.0,0.0,0.056342857142857146,0.0,0.0,0.0,0.0,0.5,0.15412186379928317,0.7894736842105263,0.013257013677449612,0.2,0.3333333333333333,,0.0,0.5,1.0,0.13917628332670115
82,0.7962962962962963,1.0,0.125,0.4,0.0,0.75,0.02621637257366229,0.02106952944717568,1.0,1.0,0.002669724770642202,0.09822926801246562,0.0,0.0,0.0,0.0,0.0,0.02106952944717568,0.0,0.0,0.5,0.06810035842293907,0.5789473684210527,0.08909440481293807,0.2,0.3333333333333333,0.15262054507337527,0.0,,1.0,0.07600477516912058
83,0.7777777777777778,1.0,0.25,0.8,0.16666666666666666,0.75,0.24583511702059208,0.06070031102638708,1.0,1.0,0.0,0.4350022515534658,0.0,0.0,0.0,0.0,0.0,0.06070031102638708,0.0,0.0,0.5,0.06093189964157706,0.5789473684210527,0.07776828209327633,1.0,0.6666666666666666,0.05870020964360587,0.0,0.7735849056603774,1.0,0.09122562674094707
84,0.7592592592592593,1.0,0.375,0.4,0.6666666666666666,0.25,0.062285420075276134,0.020166549613725295,0.25,0.0,0.020073394495412844,0.15353912223820934,0.0,0.0,0.0,0.0,0.0,0.020166549613725295,0.0,0.0,0.5,0.025089605734767026,0.3684210526315789,0.044585902664043296,0.7,0.6666666666666666,0.16771488469601678,0.6,,1.0,0.011838440111420613
85,0.1111111111111111,0.0,0.125,0.4,0.6666666666666666,0.75,0.08294340966147486,0.0592956757299087,0.5,0.5,0.0,0.1852169865499426,0.0,0.0,0.0,0.0,0.0,0.0592956757299087,0.0,0.0,0.5,0.017921146953405017,0.15789473684210525,0.060282177546705944,1.0,0.6666666666666666,,0.0,0.3113207547169811,1.0,0.03312773577397533
86,0.2962962962962963,1.0,0.375,0.0,0.0,0.25,0.06038765261089807,0.03381157820808669,0.25,1.0,0.0,0.1506290026459353,0.0,0.0,0.0,0.0,0.0,0.03381157820808669,0.0,0.0,0.5,0.026523297491039426,0.3684210526315789,0.04703478168474816,1.0,0.6666666666666666,0.0620545073375262,0.0,,1.0,0.04148428173497811
87,0.07407407407407407,0.0,0.0,0.2,1.0,0.75,0.031051330557387152,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.06638095238095239,0.0,0.0,0.0,0.0,0.5,0.13978494623655913,0.7894736842105263,0.15606600202981705,0.2,0.6666666666666666,,0.8,0.29245283018867924,1.0,0.029944289693593314
88,0.2037037037037037,1.0,0.25,0.2,0.0,0.25,0.032138593167187084,0.0197652252433029,0.25,0.5,0.03669724770642202,0.10731065996510585,0.0,0.0,0.0,0.0,0.0,0.0197652252433029,0.0,0.0,0.5,0.07526881720430108,0.5789473684210527,0.09050822369023673,1.0,0.6666666666666666,0.13584905660377358,0.0,,1.0,0.012534818941504178
